player_name,pitch_type_recovered,avg_stuff_plus,avg_location_plus,avg_pitch_plus,pitch_count
"Oller, Adam",FF,98.08246828,99.7177135,98.73656637,298
"Boyd, Matthew",FF,98.17311659,99.57347554,98.73326017,259
"Strickland, Hunter",ST,96.07779634,102.7097977,98.73059688,98
"Williams, Trevor",ST,94.54941898,104.9950035,98.72765278,225
"Pfaadt, Brandon",SI,99.4873238,97.5815212,98.72500276,626
"Avila, Pedro",CH,98.53091624,99.00919114,98.7222262,312
"Houser, Adrian",SL,97.35491012,100.7658339,98.71927964,196
"Woo, Bryan",SL,97.34092953,100.7758079,98.71488087,164
"Hicks, Jordan",FS,96.84930446,101.5117212,98.71427116,381
"Long, Sam",CU,95.78995069,103.0917547,98.7106723,156
"Mikolas, Miles",SI,100.5507323,95.94524522,98.70853747,637
"Castillo, Diego",SL,98.16156918,99.52644032,98.70751764,111
"Smith, Burch",FC,98.03411102,99.71177651,98.70517722,192
"Canning, Griffin",KC,95.58469797,103.3852032,98.70490006,315
"Cobb, Alex",SI,97.47115603,100.5546487,98.70455308,102
"Garrett, Braxton",CH,96.92344615,101.3687389,98.70156324,73
"Garrett, Braxton",FC,99.43845989,97.58552253,98.69728495,54
"Allen, Logan",SI,99.35481814,97.69530014,98.69101094,260
"Miller, Shelby",FF,98.22795024,99.36026412,98.68087579,532
"Muñoz, Roddery",SL,96.43372785,102.039019,98.6758443,294
"Harvey, Hunter",FS,97.25283973,100.8075263,98.67471438,210
"Darvish, Yu",FF,98.65455897,98.70229527,98.67365349,232
"Poteet, Cody",ST,96.31006274,102.2171807,98.67290994,77
"Junis, Jakob",SL,97.92087113,99.78475011,98.66642272,426
"Scott, Christian",FS,97.5453483,100.3298404,98.65914516,89
"Yamamoto, Yoshinobu",FC,99.31649645,97.66799798,98.65709706,89
"Wilson, Bryse",SI,99.32853448,97.63309074,98.65035698,544
"Ginn, J.T.",SL,97.10802224,100.9561297,98.64726523,161
"Bassitt, Chris",SL,96.58233199,101.7390841,98.64503282,137
"Santana, Dennis",FF,98.99385975,98.11920492,98.64399782,292
"Turnbull, Spencer",SI,98.510646,98.82351511,98.63579364,113
"Hancock, Emerson",SI,98.39940103,98.98036528,98.63178673,312
"Martinez, Nick",CU,96.43017319,101.924708,98.62798711,253
"Mize, Casey",KC,95.85899957,102.7727405,98.62449592,147
"Winn, Keaton",FS,98.63652001,98.59190852,98.61867542,343
"Boyd, Matthew",SI,99.99231898,96.54838861,98.61474683,65
"Davis, Noah",SI,99.53529795,97.22725203,98.61207958,148
"Spence, Mitch",SI,97.77863504,99.85908677,98.61081573,365
"Stone, Gavin",FF,98.57352597,98.65860543,98.60755775,558
"Pérez, Martín",SI,98.38484401,98.94031409,98.60703204,821
"Canning, Griffin",CH,98.19465712,99.20166933,98.597462,774
"Taylor, Troy",ST,96.52329216,101.7058432,98.59631257,136
"Cano, Yennier",CH,96.0631277,102.3920902,98.59471268,248
"Otañez, Michel",SL,95.70665069,102.9017745,98.58470022,247
"Rogers, Trevor",CH,97.81492571,99.73894306,98.58453265,528
"Hendricks, Kyle",CU,95.64929444,102.9786287,98.58102813,279
"Canning, Griffin",FF,97.79772952,99.75503941,98.58065348,1085
"Neris, Héctor",FF,99.2772178,97.52988188,98.57828343,487
"Fleming, Josh",FC,97.98188579,99.46311073,98.57437576,142
"Pérez, Martín",FC,98.94308487,98.01634209,98.57238776,501
"Finnegan, Kyle",SL,95.89013112,102.5933386,98.5714141,62
"Halvorsen, Seth",FS,99.26953252,97.5242268,98.57141023,52
"Detmers, Reid",SL,98.13900865,99.21473175,98.56929789,410
"Garrett, Amir",SL,96.83680858,101.1650264,98.56809573,66
"Rea, Colin",CU,97.17355907,100.6569996,98.56693527,134
"O'Loughlin, Jack",FF,99.33771412,97.40635179,98.56516919,92
"Lowder, Rhett",FF,96.62477978,101.4734899,98.56426382,136
"Plesac, Zach",FF,99.79855676,96.69768967,98.55820992,92
"Hernández, Elieser",FC,96.36534721,101.8449673,98.55719523,71
"Soroka, Michael",SI,98.50978564,98.62567911,98.55614303,308
"Skenes, Paul",FS,97.92630751,99.48375248,98.5492855,603
"Young, Danny",SI,97.86586323,99.57436901,98.54926554,329
"Sánchez, Cristopher",SL,96.85972009,101.0743221,98.5455609,478
"Díaz, Yilber",SL,96.11675516,102.1850127,98.54405816,128
"Zerpa, Angel",SL,97.07570399,100.746303,98.54394358,248
"Gasser, Robert",SI,99.02215566,97.82307074,98.54252169,104
"Eovaldi, Nathan",SL,97.43254658,100.2071681,98.5423952,76
"Blach, Ty",CH,97.49567292,100.1120765,98.54223436,276
"Cantillo, Joey",SL,96.85100356,101.0678113,98.53772667,60
"Rodriguez, Eduardo",SL,97.14623048,100.6191176,98.53538532,60
"Quintana, Jose",CU,95.82156748,102.5988535,98.5324819,629
"Ureña, José",FF,95.6236759,102.8913805,98.53075775,82
"Bradford, Cody",SL,98.31594361,98.85113437,98.53001991,82
"Waldron, Matt",FC,98.33765821,98.80812461,98.52584477,212
"Flexen, Chris",CU,96.66265599,101.3200651,98.52561962,342
"Williams, Devin",FF,96.81978211,101.0837842,98.52538293,209
"Hall, DL",FF,98.89048511,97.97080093,98.52261144,351
"Saucedo, Tayler",SI,97.61541412,99.88302835,98.52245981,284
"Stewart, Brock",FF,99.06012888,97.7063844,98.51863109,132
"Garrett, Reed",FC,98.05500598,99.21103209,98.51741643,232
"Stripling, Ross",FC,98.75045155,98.15484137,98.51220748,216
"Whitlock, Garrett",CH,96.74725521,101.1515669,98.5089799,108
"Ross, Joe",SL,96.79752228,101.0452181,98.49660061,447
"Garrett, Braxton",SI,98.57066771,98.3805138,98.49460615,195
"Brogdon, Connor",FF,97.90679089,99.37495499,98.49405653,50
"Ort, Kaleb",FC,98.69445192,98.1879779,98.49186231,68
"Springs, Jeffrey",SL,96.3602983,101.6882547,98.49148086,114
"Heaney, Andrew",CH,97.33309605,100.2270919,98.49069438,462
"Lively, Ben",ST,95.95643749,102.28741,98.48882651,415
"Alexander, Tyler",ST,97.12576291,100.5147321,98.48135057,312
"López, Reynaldo",FF,99.68230118,96.67932925,98.48111241,1164
"Foley, Jason",CH,95.48466572,102.9692204,98.47848757,51
"Thompson, Zack",CU,95.84971208,102.4096053,98.47366937,59
"Sammons, Bryan",FC,97.5361872,99.87982629,98.47364284,95
"Peralta, Freddy",SL,95.81397014,102.4559781,98.47077334,661
"Scott, Tayler",SL,97.07830072,100.5565143,98.46958617,274
"Ashcraft, Graham",FC,98.65290375,98.19141067,98.46830652,649
"Walston, Blake",FC,99.42656504,97.02906539,98.46756518,61
"Vest, Will",CH,95.14701799,103.4330081,98.46141402,118
"Woo, Bryan",SI,98.83950184,97.88667649,98.4583717,398
"Darvish, Yu",SI,99.43731537,96.95149341,98.44298659,215
"Rocker, Kumar",SL,95.5086669,102.840178,98.44127134,84
"Neris, Héctor",FS,96.46865749,101.3811604,98.43365867,408
"Brazobán, Huascar",FF,97.96701185,99.11615114,98.42666757,195
"Quantrill, Cal",FF,98.66063562,98.06409685,98.42202011,948
"Weissert, Greg",ST,95.27194488,103.1427862,98.42028139,307
"Little, Brendon",FC,97.93981538,99.11400387,98.40949078,82
"Plesac, Zach",SL,97.6770678,99.50599769,98.40863975,56
"Kittredge, Andrew",FF,99.58178008,96.64784509,98.40820608,134
"Lorenzen, Michael",FC,97.90945474,99.13673364,98.4003663,209
"Priester, Quinn",SI,99.20662115,97.16270981,98.38905661,259
"López, Jorge",CH,97.18809813,100.1843763,98.38660941,95
"Peralta, Freddy",FF,97.59408051,99.56903013,98.38406036,1650
"Phillips, Evan",FC,98.17013693,98.70355418,98.38350383,138
"Ryan, Ryder",SI,98.29235604,98.50588137,98.37776617,149
"Beede, Tyler",CU,95.06462371,103.3429601,98.37595825,65
"Cleavinger, Garrett",FC,97.41334843,99.81777879,98.37512057,261
"Muñoz, Roddery",FF,97.15380747,100.203828,98.3738157,398
"Pfaadt, Brandon",CH,96.08881542,101.7989077,98.37285233,324
"Ortiz, Luis L.",SI,97.73213872,99.33369469,98.37276111,559
"Clevinger, Mike",FF,97.92456692,99.04070412,98.3710218,114
"Musgrove, Joe",SI,100.8421131,94.65561361,98.36751331,67
"Lovelady, Richard",FF,98.22602417,98.57625489,98.36611646,104
"Hoeing, Bryan",SL,94.84964151,103.6373292,98.3647166,179
"Heller, Ben",FC,94.60358016,103.9704825,98.35034111,52
"Vines, Darius",FF,98.10490086,98.70743375,98.34591402,97
"Hancock, Emerson",SL,94.90471053,103.5009471,98.34320514,110
"La Sorsa, Joe",ST,96.39315936,101.2605996,98.34013544,53
"Muller, Kyle",SL,98.95645265,97.40781866,98.33699906,184
"Taillon, Jameson",FF,99.16067411,97.1005773,98.33663538,732
"Vest, Will",SL,96.68359159,100.8139593,98.33573869,259
"Nastrini, Nick",SL,96.94933947,100.4112629,98.33410885,266
"Marinaccio, Ron",ST,96.87737422,100.5141741,98.33209418,59
"Avila, Pedro",ST,94.22304477,104.4904457,98.33000513,53
"Turnbull, Spencer",CH,95.56601961,102.462978,98.32480297,51
"Alexander, Tyler",FF,99.70480996,96.23256343,98.31591135,379
"Flaherty, Jack",CH,93.70385564,105.2081365,98.30556799,74
"Dunning, Dane",CH,96.85274543,100.48161,98.30429128,210
"Fried, Max",FF,97.99144906,98.75479796,98.29678862,892
"Criswell, Cooper",FC,96.99173284,100.2451914,98.29311624,271
"Beck, Tristan",FF,98.3615777,98.16990741,98.28490958,122
"Uceta, Edwin",FC,98.94528621,97.28749259,98.28216876,143
"Warren, Will",FF,97.31569166,99.72512552,98.2794652,147
"Herget, Jimmy",CU,98.08812346,98.56070958,98.27715791,76
"Fedde, Erick",FC,97.766838,99.03296564,98.27328906,960
"Pérez, Martín",FF,98.04425293,98.6162162,98.27303824,101
"Pennington, Walter",FC,98.55949027,97.8429061,98.2728566,89
"Bowman, Matt",FS,96.47603416,100.9606273,98.26987142,75
"Robertson, Nick",CH,96.57732157,100.8073448,98.26933088,50
"Ferguson, Tyler",ST,97.1669884,99.9224839,98.2691866,198
"Cisnero, José",SL,97.35259913,99.62912074,98.26320777,97
"Leclerc, José",FC,97.73238861,99.05814094,98.26268954,194
"Kuhl, Chad",FC,95.44338205,102.4878163,98.26115574,91
"Montas, Frankie",FC,96.9147765,100.2672995,98.25578571,494
"Varland, Louis",FF,99.13024171,96.92491298,98.24811022,456
"Eovaldi, Nathan",FS,97.23927805,99.7531232,98.24481611,808
"Iglesias, Raisel",CH,97.41892353,99.4749858,98.24134844,285
"Webb, Logan",FC,96.92438868,100.2163081,98.24115643,84
"Assad, Javier",FC,97.21443455,99.77622134,98.23914926,547
"Ober, Bailey",FF,98.76177062,97.43892621,98.23263286,1028
"Assad, Javier",SI,98.55519872,97.74579856,98.23143866,899
"Hancock, Emerson",FC,95.28398552,102.6470359,98.22920568,74
"Rea, Colin",SI,97.58981403,99.17349127,98.22328493,840
"Brasier, Ryan",FF,99.23196916,96.71004733,98.22320043,118
"Clevinger, Mike",ST,94.27094971,104.1464649,98.22115577,58
"Montero, Rafael",FF,95.5806877,102.1760391,98.21882827,327
"Sulser, Cole",FF,98.6587498,97.55275146,98.21635046,143
"Wrobleski, Justin",SL,97.72194236,98.92004227,98.20118232,84
"Holmes, Grant",FF,98.53088343,97.69804779,98.19774917,382
"Gray, Sonny",CH,96.1911588,101.2069763,98.19748581,159
"Fulmer, Carson",SI,98.31847861,98.00440765,98.19285023,358
"Bassitt, Chris",FC,96.97642206,100.0081647,98.18911913,595
"Dana, Caden",SL,96.57810227,100.5941054,98.18450353,55
"Cruz, Steven",FC,97.73769484,98.85438719,98.18437178,54
"Gonzales, Marco",CH,96.96271252,100.0109205,98.1819957,166
"King, John",CH,96.21404923,101.1285414,98.17984612,237
"Sammons, Bryan",FF,98.56805383,97.59023926,98.176928,147
"Thompson, Zack",FF,98.5019726,97.68673116,98.17587602,139
"Beede, Tyler",FS,96.73421167,100.3225635,98.16955241,122
"Littell, Zack",SI,99.62853933,95.968294,98.1644412,380
"Pérez, Martín",CU,95.53412849,102.1019754,98.16126727,317
"Bazardo, Eduard",FF,97.81136224,98.68408726,98.16045225,120
"Fulmer, Carson",CH,94.89203889,103.0490237,98.15483279,397
"Beeks, Jalen",FC,95.20641539,102.5695681,98.15167647,216
"Teng, Kai-Wei",SI,95.94673469,101.4513353,98.14857495,91
"Webb, Jacob",ST,95.44661315,102.1954075,98.1461309,262
"Woodford, Jake",ST,96.12759124,101.1723578,98.14549786,174
"Jefferies, Daulton",SI,98.9795472,96.89439964,98.14548817,128
"Gil, Luis",CH,95.77247498,101.6678881,98.13064023,686
"Suárez, Ranger",SI,98.5646231,97.47866454,98.13023968,739
"Castillo, Luis",SI,97.47363438,99.09187462,98.12093048,516
"King, Michael",SI,96.33090538,100.7833477,98.11188231,829
"Gray, Jon",CH,97.83028455,98.53303964,98.11138659,115
"Bido, Osvaldo",SL,97.74009331,98.66247147,98.10904457,223
"Martinez, Nick",FC,98.6990542,97.20654985,98.10205246,435
"Sears, JP",SL,95.35302752,102.1978399,98.09095245,241
"Voth, Austin",FC,96.90450976,99.86209248,98.08754285,332
"Chivilli, Angel",FF,96.488984,100.4781478,98.08464953,213
"Matz, Steven",CU,95.40196786,102.0996631,98.08104595,57
"Leiter Jr., Mark",FC,96.38104601,100.6219383,98.07740292,77
"Morgan, Eli",CH,97.42296951,99.05838036,98.07713385,154
"Kremer, Dean",SI,98.84021088,96.93060199,98.07636732,322
"Joyce, Ben",FF,97.39868286,99.08552968,98.07342159,246
"Kelly, Zack",FF,97.70170153,98.6308578,98.07336404,286
"Shuster, Jared",FF,98.65099465,97.19478236,98.06850973,493
"Lively, Ben",CU,96.77116328,100.0114447,98.06727584,207
"Littell, Zack",FF,99.15994712,96.42798472,98.06716216,574
"Voth, Austin",FF,98.49530055,97.4219575,98.06596333,233
"Henry, Tommy",FF,98.38331014,97.58511294,98.06403126,285
"Rogers, Josh",FF,97.35231188,99.13009915,98.06342679,61
"Wingenter, Trey",SL,96.11961501,100.9686024,98.05920997,87
"Houck, Tanner",SI,96.83694193,99.87598798,98.05256035,879
"Santillan, Tony",SL,96.33903089,100.6164107,98.0499828,195
"Marsh, Alec",FF,97.07700113,99.49057698,98.04243147,799
"Anderson, Shaun",FF,97.29853732,99.13858027,98.0345545,78
"Cabrera, Génesis",CU,95.06910349,102.4710473,98.02988103,124
"Suárez, Ranger",CH,95.65623662,101.5879902,98.02893807,384
"Gallegos, Giovanny",SL,96.29936711,100.5887661,98.01512671,204
"Leiter Jr., Mark",SI,97.91742377,98.14843097,98.00982665,290
"Coulombe, Danny",FF,97.69106056,98.48039102,98.00679274,68
"Rogers, Josh",ST,96.98812039,99.53315346,98.00613362,65
"Yamamoto, Yoshinobu",FF,97.73060486,98.41494416,98.00434058,595
"Bassitt, Chris",FS,95.44409827,101.8399065,98.00242156,138
"Yarbrough, Ryan",ST,95.76068167,101.3568536,97.99915046,418
"Bieber, Shane",FF,97.67566302,98.48123418,97.99789149,69
"Alexander, Scott",SL,95.36703917,101.9100134,97.98422885,128
"Rodríguez, Yariel",FF,96.06890813,100.8512176,97.98183193,616
"Houck, Tanner",ST,96.0722048,100.8455709,97.98155122,1131
"Henry, Tommy",CU,95.89028374,101.1151981,97.98024947,198
"Buttó, José",FF,96.15938622,100.7000389,97.9756473,384
"Thompson, Zack",SL,96.23275021,100.5665243,97.96625985,113
"Anderson, Grant",SL,96.39122871,100.3262234,97.9652266,193
"Hill, Tim",SL,96.82791023,99.6609098,97.96111006,51
"Gordon, Tanner",SL,96.24647523,100.5312572,97.96038801,162
"Lorenzen, Michael",FF,97.41212984,98.74627299,97.9457871,565
"Montero, Keider",FF,98.23247672,97.50350087,97.94088638,638
"Montero, Keider",KC,95.8679376,101.0475544,97.93978434,177
"Walker, Taijuan",FS,97.02220814,99.31444689,97.93910364,317
"Avila, Nick",FC,95.9570365,100.8899748,97.9302118,76
"Flaherty, Jack",SI,93.52027861,104.5295564,97.92398974,58
"Ryan, Ryder",SL,96.33167334,100.2936278,97.91645512,155
"Barnes, Matt",FF,98.76391119,96.64400431,97.91594844,102
"Bernardino, Brennan",CU,94.75683916,102.6495624,97.91392845,302
"Wingenter, Trey",FF,98.18919582,97.49934386,97.91325503,99
"Hudson, Daniel",FF,97.27476374,98.87036136,97.91300279,510
"Smith, Will",SL,95.80644277,101.066962,97.91065046,301
"Stroman, Marcus",FS,95.59991183,101.3713078,97.90847024,312
"Bellozo, Valente",ST,95.18262739,101.9900073,97.90557937,114
"Sale, Chris",FF,96.94420914,99.34651449,97.90513128,1075
"Zuñiga, Guillo",FF,98.68356937,96.73566219,97.9044065,98
"Morton, Charlie",SI,96.66791579,99.70044383,97.880927,290
"Mlodzinski, Carmen",FC,97.15451782,98.96825518,97.88001276,173
"Mikolas, Miles",ST,95.52498083,101.4109946,97.87938635,111
"Thompson, Ryan",SL,95.10954958,102.0171887,97.87260525,258
"Guenther, Sean",SI,97.20805557,98.85185503,97.86557535,96
"Whitlock, Garrett",FC,96.23221677,100.3108445,97.86366785,65
"Coulombe, Danny",SI,99.26289,95.74274111,97.85483044,67
"Webb, Jacob",FF,96.72831945,99.53027885,97.84910321,423
"Jax, Griffin",CH,96.72693102,99.53024374,97.84825611,178
"Leiter Jr., Mark",CU,93.19025646,104.8059534,97.83653524,172
"Phillips, Evan",FF,97.24542797,98.70963014,97.83110884,340
"Howard, Spencer",FF,99.37009318,95.51648281,97.82864903,288
"Varland, Louis",CH,96.35936889,100.0314507,97.82820161,110
"Muñoz, Andrés",FF,96.42008475,99.91444634,97.81782939,311
"Silseth, Chase",FS,96.57420946,99.66962755,97.8123767,55
"Speier, Gabe",FF,98.2523,97.14849023,97.81077609,147
"Miller, Ryan",SL,96.93092426,99.12294564,97.80773281,89
"Vespi, Nick",FC,96.76254997,99.36901331,97.8051353,96
"Allen, Logan",FC,96.02588989,100.4608481,97.79987318,347
"Marte, José",FF,97.97235833,97.53782693,97.79854577,72
"Payamps, Joel",FF,97.41366973,98.37206441,97.7970276,297
"Farmer, Buck",SI,97.80222428,97.78638254,97.79588758,278
"Anderson, Chase",FC,97.22924819,98.64247228,97.79453783,344
"Allen, Logan",FF,97.5597465,98.13491541,97.78981406,711
"Irvin, Jake",FF,97.03809028,98.91389059,97.7884104,1185
"Brooks, Aaron",SI,99.1565761,95.73241259,97.78691069,99
"Lively, Ben",SL,95.3649466,101.4124051,97.78393,111
"McArthur, James",FF,96.83759935,99.15892597,97.76613,82
"Thompson, Keegan",FF,97.77090511,97.75814928,97.76580278,202
"Lucchesi, Joey",SI,97.97911405,97.42041964,97.75563628,81
"Darvish, Yu",KC,95.74441487,100.754611,97.74849331,64
"Steele, Justin",FF,98.96871138,95.90855134,97.74464736,1228
"Eovaldi, Nathan",CU,95.01322372,101.7868481,97.72267346,359
"Festa, Matt",FC,98.28527772,96.87538955,97.72132245,109
"Ashby, Aaron",CU,95.54744576,100.9662618,97.71497219,99
"Buehler, Walker",KC,94.98368069,101.7832912,97.70352487,256
"Eflin, Zach",ST,95.97480217,100.2835082,97.69828459,231
"Crawford, Kutter",ST,95.38435464,101.1686164,97.69805935,522
"Cortes, Nestor",FC,96.94777895,98.8016121,97.68931221,798
"Kelly, Merrill",FC,96.74300479,99.10303339,97.68701623,288
"Eflin, Zach",FC,96.87695141,98.89878371,97.68568433,691
"Heaney, Andrew",CU,93.92228616,103.2995614,97.67319625,94
"Hurter, Brant",FF,96.18923188,99.89908228,97.67317204,50
"Winckowski, Josh",FC,96.36062272,99.6365791,97.67100527,440
"Strickland, Hunter",FF,97.46636471,97.97085469,97.6681607,372
"Floro, Dylan",SL,93.88113639,103.3455732,97.66691111,274
"Stripling, Ross",KC,95.02665551,101.6265147,97.6665992,117
"Gray, Sonny",SI,98.72201128,96.0779742,97.66439645,443
"Lugo, Seth",CH,95.65719654,100.6661664,97.66078449,207
"Iglesias, Raisel",FF,97.67365007,97.64121526,97.66067615,280
"Pfaadt, Brandon",FF,97.78513383,97.471364,97.6596259,958
"Martin, Chris",FF,99.54563779,94.82828828,97.65869799,208
"Cannon, Jonathan",CH,95.17330278,101.3757079,97.65426484,379
"Treinen, Blake",FF,97.5825555,97.75433863,97.65126875,82
"Hanifee, Brenan",SL,95.88509828,100.2881941,97.64633662,103
"Cannon, Jonathan",FF,96.50584993,99.35452652,97.64532056,249
"Bivens, Spencer",ST,95.63053321,100.6409578,97.63470304,183
"Gausman, Kevin",FF,98.20815514,96.74493988,97.62286904,1514
"Gonzales, Marco",FF,97.00918648,98.54129194,97.62202866,186
"Anderson, Chase",FF,97.25379453,98.16815309,97.61953795,154
"Corbin, Patrick",CU,95.94364632,100.1192072,97.61387068,50
"Williams, Trevor",SL,94.79245448,101.8231392,97.60472838,144
"Gonzales, Marco",SI,97.67952688,97.47794694,97.59889491,74
"Coulombe, Danny",ST,94.3175663,102.5119072,97.59530266,133
"Feltner, Ryan",CH,96.51069073,99.20013249,97.58646743,398
"Taylor, Troy",FF,95.9041928,100.1062007,97.58499597,193
"Rea, Colin",FC,96.55393166,99.12125241,97.58085996,541
"Toussaint, Touki",SI,95.23814977,101.0874956,97.57788812,147
"Bukauskas, J.B.",SL,94.89845536,101.5842664,97.57277977,53
"Kolek, Stephen",FC,96.6927958,98.85135207,97.55621831,153
"Morton, Charlie",FC,95.37573957,100.8238592,97.55498744,226
"Armstrong, Shawn",FF,98.19971295,96.58333884,97.55316331,369
"Espino, Paolo",CU,96.7432617,98.75252082,97.54696535,67
"Stripling, Ross",SI,99.33522503,94.85471363,97.54302047,187
"Cronin, Declan",SI,96.08827177,99.72150939,97.54156682,464
"King, Michael",CH,95.90109367,100.000857,97.54099899,727
"Wesneski, Hayden",FF,97.38765542,97.76277199,97.53770205,397
"García, Yimi",CH,94.81793696,101.6112033,97.53524348,61
"Eovaldi, Nathan",FC,97.570226,97.46212926,97.52698731,399
"Singer, Brady",SI,97.05183428,98.23781521,97.52622665,1235
"Wilson, Bryse",FF,97.34168932,97.7936925,97.52249059,249
"Muñoz, Roddery",FC,95.1913418,101.011628,97.51945627,315
"Martin, Chris",FC,97.57497886,97.43400458,97.51858915,305
"Keuchel, Dallas",SI,95.11731114,101.1075049,97.51338863,175
"Madden, Ty",FS,94.64262271,101.8060633,97.50799895,61
"Woodford, Jake",FC,95.37184053,100.694554,97.50092592,118
"Vest, Will",FF,97.81924418,97.01966936,97.49941425,668
"Treinen, Blake",FC,96.40586971,99.12695633,97.49430436,119
"Stratton, Chris",FF,96.23195965,99.38195615,97.49195825,376
"Moll, Sam",SI,95.76738817,100.0445463,97.47825143,177
"Wrobleski, Justin",CU,95.06478303,101.0616837,97.46354331,63
"Wheeler, Zack",FF,96.32692049,99.14818647,97.45542688,1328
"Emanuel, Kent",SI,95.69005745,100.0989263,97.45360498,176
"Dunning, Dane",SL,94.25171619,102.2405125,97.44723471,418
"Ginn, J.T.",CH,95.64344892,100.1460087,97.44447282,75
"Pop, Zach",FC,96.19615037,99.28701998,97.43249822,96
"Brooks, Aaron",FF,95.39635177,100.4746177,97.42765812,112
"Irvin, Cole",CU,94.8281421,101.3096441,97.42074289,459
"Morgan, Eli",FF,96.67279012,98.50668848,97.40634946,266
"Carrasco, Carlos",SI,96.46474739,98.81007077,97.40287674,289
"Bielak, Brandon",SI,97.97350263,96.53057533,97.39633171,126
"Fleming, Josh",SI,95.48661304,100.2192027,97.37964892,215
"Suter, Brent",FF,96.92352617,98.05680083,97.37683603,440
"García, Yimi",FF,96.06852192,99.3358211,97.37544159,239
"Estes, Joey",FF,97.5324552,97.12141181,97.36803784,1039
"Romero, JoJo",CH,96.04289488,99.33952248,97.36154592,160
"Keller, Mitch",FF,97.13607697,97.688131,97.35689858,864
"Gómez, Yoendrys",FF,96.89984306,98.02822585,97.35119617,78
"Warren, Will",SI,96.97141755,97.91091359,97.34721597,161
"Ramirez, Nick",ST,94.71838928,101.2611998,97.3355135,54
"Ottavino, Adam",SI,95.76813272,99.68617005,97.33534765,346
"Moll, Sam",FF,95.58748582,99.94742951,97.3314633,238
"Bernardino, Brennan",SL,95.17119661,100.5641484,97.32837734,58
"Ferguson, Tyler",FF,97.83755827,96.55852397,97.32594455,321
"Díaz, Edwin",FF,94.08508106,102.1741273,97.32069956,489
"Stratton, Chris",SI,97.34287114,97.28681099,97.32044708,91
"Santillan, Tony",FF,96.89792004,97.95194575,97.31953033,304
"Shaw, Bryan",FC,96.50768131,98.52217179,97.3134775,61
"Rogers, Tyler",SL,94.26394917,101.8862051,97.31285156,358
"Weissert, Greg",SL,95.66961452,99.77763763,97.31282376,61
"Blach, Ty",CU,94.13414106,102.0603695,97.30463244,124
"Treinen, Blake",ST,94.44399187,101.5930799,97.30362708,284
"Miller, Bryce",FS,96.08358508,99.12586065,97.30049531,479
"Mikolas, Miles",FF,98.42254098,95.61303491,97.29873855,761
"Rodríguez, Joely",SI,97.27258719,97.33742915,97.29852397,131
"Bassitt, Chris",SI,97.02245164,97.70858473,97.29690488,1236
"Olson, Reese",FF,96.69966891,98.18592751,97.29417235,442
"Gonzales, Marco",CU,95.4621588,100.0207833,97.28560859,70
"Berríos, José",FF,95.75747342,99.5610336,97.27889749,543
"Stroman, Marcus",CU,93.0827014,103.5443518,97.26736155,70
"Tonkin, Michael",ST,92.55088518,104.3334401,97.26390714,137
"Farmer, Buck",CH,94.90067066,100.7968564,97.25914497,245
"López, Pablo",FF,97.47055539,96.9415486,97.25895267,1205
"King, Bryan",FF,98.13934549,95.93662148,97.25825589,218
"Assad, Javier",FF,97.04631231,97.54178064,97.24449964,410
"Vodnik, Victor",SL,94.70514492,101.024652,97.23294777,277
"Strickland, Hunter",SI,97.10837465,97.41700656,97.23182741,106
"Merryweather, Julian",SL,95.29869446,100.1217177,97.22790375,117
"Manoah, Alek",SL,95.72390941,99.45868653,97.21782026,120
"Blackburn, Paul",SI,97.49310266,96.7995625,97.2156866,168
"Heaney, Andrew",FF,96.0389316,98.97927108,97.21506739,1398
"Walker, Taijuan",CU,94.11098101,101.8467307,97.2052809,155
"Curry, Xzavion",CU,94.42605024,101.3501751,97.1957002,89
"Kolek, Stephen",FF,96.90571159,97.62969539,97.19530511,103
"Wilson, Bryse",FC,95.40487462,99.87580191,97.19324553,590
"Avila, Pedro",FF,95.98841508,98.99937079,97.19279736,553
"Smith, Will",CU,92.97397808,103.510518,97.18859404,79
"Skenes, Paul",FF,96.17891302,98.6917837,97.18406129,834
"Irvin, Cole",FC,95.88606174,99.12985098,97.18357743,213
"Nola, Aaron",KC,94.80691269,100.7374583,97.17913092,1075
"Pallante, Andre",FF,96.31517684,98.47027346,97.17721549,979
"Senzatela, Antonio",FF,96.75282245,97.78987027,97.16764158,125
"Germán, Domingo",FF,93.66335454,102.4197311,97.16590518,149
"Stroman, Marcus",FC,95.23047027,100.0657655,97.16458834,495
"Hancock, Emerson",CH,95.44861928,99.72728509,97.16008561,222
"Dubin, Shawn",CH,94.88337807,100.5442887,97.14774231,127
"King, Michael",FF,96.48279989,98.12335439,97.13902169,716
"Harris, Hogan",CU,93.26925145,102.9108904,97.12590702,190
"Erceg, Lucas",SL,94.21698657,101.478466,97.12157832,266
"Priester, Quinn",FF,96.83463079,97.54168316,97.11745174,120
"Berríos, José",FC,97.59773124,96.37141205,97.10720357,101
"Foley, Jason",FF,97.07753727,97.14204554,97.10334058,68
"Hurt, Kyle",CH,96.35174405,98.22745107,97.10202686,56
"Fulmer, Carson",FF,96.74169089,97.64209923,97.10185423,335
"Bowman, Matt",SI,95.99912139,98.74851958,97.09888067,194
"Suárez, Ranger",FC,95.16891147,99.98612461,97.09579673,285
"Feltner, Ryan",FF,96.17191345,98.47437896,97.09289966,982
"Maeda, Kenta",ST,95.27828525,99.8140126,97.09257619,267
